Date;P1;Q1;P2;Q2;P3;Q3;;
22.07.2017 11:59;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 12:00;6.41;0;6.41;0;6.41;0;;
22.07.2017 12:01;6.44;0;6.44;0;6.44;0;;
22.07.2017 12:02;6.406666667;0;6.406666667;0;6.406666667;0;;
22.07.2017 12:03;6.406666667;0;6.406666667;0;6.406666667;0;;
22.07.2017 12:04;6.43;0;6.43;0;6.43;0;;
22.07.2017 12:05;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 12:06;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 12:07;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 12:08;6.43;0;6.43;0;6.43;0;;
22.07.2017 12:09;6.43;0;6.43;0;6.43;0;;
22.07.2017 12:10;6.41;0;6.41;0;6.41;0;;
22.07.2017 12:11;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 12:12;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 12:13;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 12:14;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 12:15;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 12:16;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 12:17;6.433333333;0;6.433333333;0;6.433333333;0;;
22.07.2017 12:18;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 12:19;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 12:20;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 12:21;6.41;0;6.41;0;6.41;0;;
22.07.2017 12:22;6.436666667;0;6.436666667;0;6.436666667;0;;
22.07.2017 12:23;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 12:24;6.433333333;0;6.433333333;0;6.433333333;0;;
22.07.2017 12:25;6.42;0;6.42;0;6.42;0;;
22.07.2017 12:26;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 12:27;6.44;0;6.44;0;6.44;0;;
22.07.2017 12:28;6.436666667;0;6.436666667;0;6.436666667;0;;
22.07.2017 12:29;6.596666667;0;6.596666667;0;6.596666667;0;;
22.07.2017 12:30;7.62;0;7.62;0;7.62;0;;
22.07.2017 12:31;7.61;0;7.61;0;7.61;0;;
22.07.2017 12:32;7.623333333;0;7.623333333;0;7.623333333;0;;
22.07.2017 12:33;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 12:34;7.153333333;0;7.153333333;0;7.153333333;0;;
22.07.2017 12:35;7.156666667;0;7.156666667;0;7.156666667;0;;
22.07.2017 12:36;7.146666667;0;7.146666667;0;7.146666667;0;;
22.07.2017 12:37;7.156666667;0;7.156666667;0;7.156666667;0;;
22.07.2017 12:38;6.91;0;6.91;0;6.91;0;;
22.07.2017 12:39;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 12:40;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 12:41;6.92;0;6.92;0;6.92;0;;
22.07.2017 12:42;6.9;0;6.9;0;6.9;0;;
22.07.2017 12:43;6.91;0;6.91;0;6.91;0;;
22.07.2017 12:44;6.893333333;0;6.893333333;0;6.893333333;0;;
22.07.2017 12:45;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 12:46;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 12:47;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 12:48;6.95;0;6.95;0;6.95;0;;
22.07.2017 12:49;6.93;0;6.93;0;6.93;0;;
22.07.2017 12:50;6.92;0;6.92;0;6.92;0;;
22.07.2017 12:51;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 12:52;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 12:53;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 12:54;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 12:55;6.91;0;6.91;0;6.91;0;;
22.07.2017 12:56;6.92;0;6.92;0;6.92;0;;
22.07.2017 12:57;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 12:58;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 12:59;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 13:00;6.93;0;6.93;0;6.93;0;;
22.07.2017 13:01;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 13:02;6.946666667;0;6.946666667;0;6.946666667;0;;
22.07.2017 13:03;6.943333333;0;6.943333333;0;6.943333333;0;;
22.07.2017 13:04;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 13:05;6.936666667;0;6.936666667;0;6.936666667;0;;
22.07.2017 13:06;6.9;0;6.9;0;6.9;0;;
22.07.2017 13:07;6.91;0;6.91;0;6.91;0;;
22.07.2017 13:08;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 13:09;6.93;0;6.93;0;6.93;0;;
22.07.2017 13:10;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 13:11;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 13:12;6.916666667;0;6.916666667;0;6.916666667;0;;
22.07.2017 13:13;6.93;0;6.93;0;6.93;0;;
22.07.2017 13:14;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 13:15;6.936666667;0;6.936666667;0;6.936666667;0;;
22.07.2017 13:16;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 13:17;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 13:18;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 13:19;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 13:20;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 13:21;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 13:22;6.916666667;0;6.916666667;0;6.916666667;0;;
22.07.2017 13:23;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 13:24;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 13:25;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 13:26;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 13:27;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 13:28;6.943333333;0;6.943333333;0;6.943333333;0;;
22.07.2017 13:29;6.946666667;0;6.946666667;0;6.946666667;0;;
22.07.2017 13:30;6.956666667;0;6.956666667;0;6.956666667;0;;
22.07.2017 13:31;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 13:32;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 13:33;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 13:34;4.303333333;0;4.303333333;0;4.303333333;0;;
22.07.2017 13:35;6.45;0;6.45;0;6.45;0;;
22.07.2017 13:36;6.446666667;0;6.446666667;0;6.446666667;0;;
22.07.2017 13:37;6.46;0;6.46;0;6.46;0;;
22.07.2017 13:38;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 13:39;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 13:40;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 13:41;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 13:42;6.466666667;0;6.466666667;0;6.466666667;0;;
22.07.2017 13:43;6.47;0;6.47;0;6.47;0;;
22.07.2017 13:44;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 13:45;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 13:46;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 13:47;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 13:48;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 13:49;6.46;0;6.46;0;6.46;0;;
22.07.2017 13:50;6.446666667;0;6.446666667;0;6.446666667;0;;
22.07.2017 13:51;1.266666667;0;1.266666667;0;1.266666667;0;;
22.07.2017 13:52;3.446666667;0;3.446666667;0;3.446666667;0;;
22.07.2017 13:53;3.81;0;3.81;0;3.81;0;;
22.07.2017 13:54;5.116666667;0;5.116666667;0;5.116666667;0;;
22.07.2017 13:55;7.576666667;0;7.576666667;0;7.576666667;0;;
22.07.2017 13:56;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 13:57;7.116666667;0;7.116666667;0;7.116666667;0;;
22.07.2017 13:58;7.1;0;7.1;0;7.1;0;;
22.07.2017 13:59;6.626666667;0;6.626666667;0;6.626666667;0;;
22.07.2017 14:00;6.653333333;0;6.653333333;0;6.653333333;0;;
22.07.2017 14:01;6.663333333;0;6.663333333;0;6.663333333;0;;
22.07.2017 14:02;6.626666667;0;6.626666667;0;6.626666667;0;;
22.07.2017 14:03;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 14:04;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 14:05;6.373333333;0;6.373333333;0;6.373333333;0;;
22.07.2017 14:06;6.376666667;0;6.376666667;0;6.376666667;0;;
22.07.2017 14:07;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 14:08;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 14:09;6.41;0;6.41;0;6.41;0;;
22.07.2017 14:10;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 14:11;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 14:12;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 14:13;6.39;0;6.39;0;6.39;0;;
22.07.2017 14:14;6.4;0;6.4;0;6.4;0;;
22.07.2017 14:15;6.39;0;6.39;0;6.39;0;;
22.07.2017 14:16;6.41;0;6.41;0;6.41;0;;
22.07.2017 14:17;6.383333333;0;6.383333333;0;6.383333333;0;;
22.07.2017 14:18;6.373333333;0;6.373333333;0;6.373333333;0;;
22.07.2017 14:19;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 14:20;6.4;0;6.4;0;6.4;0;;
22.07.2017 14:21;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 14:22;6.413333333;0;6.413333333;0;6.413333333;0;;
22.07.2017 14:23;7.613333333;0;7.613333333;0;7.613333333;0;;
22.07.2017 14:24;7.586666667;0;7.586666667;0;7.586666667;0;;
22.07.2017 14:25;7.6;0;7.6;0;7.6;0;;
22.07.2017 14:26;7.576666667;0;7.576666667;0;7.576666667;0;;
22.07.2017 14:27;7.116666667;0;7.116666667;0;7.116666667;0;;
22.07.2017 14:28;7.103333333;0;7.103333333;0;7.103333333;0;;
22.07.2017 14:29;7.11;0;7.11;0;7.11;0;;
22.07.2017 14:30;6.89;0;6.89;0;6.89;0;;
22.07.2017 14:31;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 14:32;6.89;0;6.89;0;6.89;0;;
22.07.2017 14:33;6.886666667;0;6.886666667;0;6.886666667;0;;
22.07.2017 14:34;6.41;0;6.41;0;6.41;0;;
22.07.2017 14:35;6.42;0;6.42;0;6.42;0;;
22.07.2017 14:36;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 14:37;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 14:38;6.383333333;0;6.383333333;0;6.383333333;0;;
22.07.2017 14:39;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 14:40;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 14:41;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 14:42;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 14:43;6.19;0;6.19;0;6.19;0;;
22.07.2017 14:44;6.18;0;6.18;0;6.18;0;;
22.07.2017 14:45;6.16;0;6.16;0;6.16;0;;
22.07.2017 14:46;6.17;0;6.17;0;6.17;0;;
22.07.2017 14:47;6.196666667;0;6.196666667;0;6.196666667;0;;
22.07.2017 14:48;6.173333333;0;6.173333333;0;6.173333333;0;;
22.07.2017 14:49;6.183333333;0;6.183333333;0;6.183333333;0;;
22.07.2017 14:50;6.166666667;0;6.166666667;0;6.166666667;0;;
22.07.2017 14:51;6.19;0;6.19;0;6.19;0;;
22.07.2017 14:52;6.17;0;6.17;0;6.17;0;;
22.07.2017 14:53;6.19;0;6.19;0;6.19;0;;
22.07.2017 14:54;6.17;0;6.17;0;6.17;0;;
22.07.2017 14:55;6.193333333;0;6.193333333;0;6.193333333;0;;
22.07.2017 14:56;6.2;0;6.2;0;6.2;0;;
22.07.2017 14:57;6.206666667;0;6.206666667;0;6.206666667;0;;
22.07.2017 14:58;6.166666667;0;6.166666667;0;6.166666667;0;;
22.07.2017 14:59;6.186666667;0;6.186666667;0;6.186666667;0;;
22.07.2017 15:00;6.196666667;0;6.196666667;0;6.196666667;0;;
22.07.2017 15:01;6.193333333;0;6.193333333;0;6.193333333;0;;
22.07.2017 15:02;6.17;0;6.17;0;6.17;0;;
22.07.2017 15:03;6.176666667;0;6.176666667;0;6.176666667;0;;
22.07.2017 15:04;6.183333333;0;6.183333333;0;6.183333333;0;;
22.07.2017 15:05;7.616666667;0;7.616666667;0;7.616666667;0;;
22.07.2017 15:06;7.616666667;0;7.616666667;0;7.616666667;0;;
22.07.2017 15:07;7.126666667;0;7.126666667;0;7.126666667;0;;
22.07.2017 15:08;7.14;0;7.14;0;7.14;0;;
22.07.2017 15:09;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 15:10;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 15:11;7.136666667;0;7.136666667;0;7.136666667;0;;
22.07.2017 15:12;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 15:13;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 15:14;7.14;0;7.14;0;7.14;0;;
22.07.2017 15:15;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 15:16;7.146666667;0;7.146666667;0;7.146666667;0;;
22.07.2017 15:17;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 15:18;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 15:19;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 15:20;7.16;0;7.16;0;7.16;0;;
22.07.2017 15:21;7.136666667;0;7.136666667;0;7.136666667;0;;
22.07.2017 15:22;7.126666667;0;7.126666667;0;7.126666667;0;;
22.07.2017 15:23;7.14;0;7.14;0;7.14;0;;
22.07.2017 15:24;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 15:25;6.876666667;0;6.876666667;0;6.876666667;0;;
22.07.2017 15:26;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 15:27;6.41;0;6.41;0;6.41;0;;
22.07.2017 15:28;6.44;0;6.44;0;6.44;0;;
22.07.2017 15:29;6.406666667;0;6.406666667;0;6.406666667;0;;
22.07.2017 15:30;6.406666667;0;6.406666667;0;6.406666667;0;;
22.07.2017 15:31;6.43;0;6.43;0;6.43;0;;
22.07.2017 15:32;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 15:33;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 15:34;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 15:35;6.43;0;6.43;0;6.43;0;;
22.07.2017 15:36;6.43;0;6.43;0;6.43;0;;
22.07.2017 15:37;6.41;0;6.41;0;6.41;0;;
22.07.2017 15:38;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 15:39;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 15:40;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 15:41;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 15:42;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 15:43;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 15:44;6.433333333;0;6.433333333;0;6.433333333;0;;
22.07.2017 15:45;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 15:46;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 15:47;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 15:48;6.41;0;6.41;0;6.41;0;;
22.07.2017 15:49;6.436666667;0;6.436666667;0;6.436666667;0;;
22.07.2017 15:50;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 15:51;6.433333333;0;6.433333333;0;6.433333333;0;;
22.07.2017 15:52;6.42;0;6.42;0;6.42;0;;
22.07.2017 15:53;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 15:54;6.44;0;6.44;0;6.44;0;;
22.07.2017 15:55;6.436666667;0;6.436666667;0;6.436666667;0;;
22.07.2017 15:56;6.596666667;0;6.596666667;0;6.596666667;0;;
22.07.2017 15:57;7.62;0;7.62;0;7.62;0;;
22.07.2017 15:58;7.61;0;7.61;0;7.61;0;;
22.07.2017 15:59;7.623333333;0;7.623333333;0;7.623333333;0;;
22.07.2017 16:00;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 16:01;7.153333333;0;7.153333333;0;7.153333333;0;;
22.07.2017 16:02;7.156666667;0;7.156666667;0;7.156666667;0;;
22.07.2017 16:03;7.146666667;0;7.146666667;0;7.146666667;0;;
22.07.2017 16:04;7.156666667;0;7.156666667;0;7.156666667;0;;
22.07.2017 16:05;6.91;0;6.91;0;6.91;0;;
22.07.2017 16:06;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 16:07;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 16:08;6.92;0;6.92;0;6.92;0;;
22.07.2017 16:09;6.9;0;6.9;0;6.9;0;;
22.07.2017 16:10;6.91;0;6.91;0;6.91;0;;
22.07.2017 16:11;6.893333333;0;6.893333333;0;6.893333333;0;;
22.07.2017 16:12;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 16:13;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 16:14;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 16:15;6.95;0;6.95;0;6.95;0;;
22.07.2017 16:16;6.93;0;6.93;0;6.93;0;;
22.07.2017 16:17;6.92;0;6.92;0;6.92;0;;
22.07.2017 16:18;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 16:19;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 16:20;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 16:21;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 16:22;6.91;0;6.91;0;6.91;0;;
22.07.2017 16:23;6.92;0;6.92;0;6.92;0;;
22.07.2017 16:24;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 16:25;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 16:26;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 16:27;6.93;0;6.93;0;6.93;0;;
22.07.2017 16:28;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 16:29;6.946666667;0;6.946666667;0;6.946666667;0;;
22.07.2017 16:30;6.943333333;0;6.943333333;0;6.943333333;0;;
22.07.2017 16:31;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 16:32;6.936666667;0;6.936666667;0;6.936666667;0;;
22.07.2017 16:33;6.9;0;6.9;0;6.9;0;;
22.07.2017 16:34;6.91;0;6.91;0;6.91;0;;
22.07.2017 16:35;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 16:36;6.93;0;6.93;0;6.93;0;;
22.07.2017 16:37;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 16:38;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 16:39;6.916666667;0;6.916666667;0;6.916666667;0;;
22.07.2017 16:40;6.93;0;6.93;0;6.93;0;;
22.07.2017 16:41;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 16:42;6.936666667;0;6.936666667;0;6.936666667;0;;
22.07.2017 16:43;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 16:44;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 16:45;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 16:46;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 16:47;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 16:48;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 16:49;6.916666667;0;6.916666667;0;6.916666667;0;;
22.07.2017 16:50;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 16:51;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 16:52;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 16:53;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 16:54;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 16:55;6.943333333;0;6.943333333;0;6.943333333;0;;
22.07.2017 16:56;6.946666667;0;6.946666667;0;6.946666667;0;;
22.07.2017 16:57;6.956666667;0;6.956666667;0;6.956666667;0;;
22.07.2017 16:58;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 16:59;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 17:00;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 17:01;4.303333333;0;4.303333333;0;4.303333333;0;;
22.07.2017 17:02;6.45;0;6.45;0;6.45;0;;
22.07.2017 17:03;6.446666667;0;6.446666667;0;6.446666667;0;;
22.07.2017 17:04;6.46;0;6.46;0;6.46;0;;
22.07.2017 17:05;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 17:06;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 17:07;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 17:08;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 17:09;6.466666667;0;6.466666667;0;6.466666667;0;;
22.07.2017 17:10;6.47;0;6.47;0;6.47;0;;
22.07.2017 17:11;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 17:12;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 17:13;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 17:14;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 17:15;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 17:16;6.46;0;6.46;0;6.46;0;;
22.07.2017 17:17;6.446666667;0;6.446666667;0;6.446666667;0;;
22.07.2017 17:18;1.266666667;0;1.266666667;0;1.266666667;0;;
22.07.2017 17:19;3.446666667;0;3.446666667;0;3.446666667;0;;
22.07.2017 17:20;3.81;0;3.81;0;3.81;0;;
22.07.2017 17:21;5.116666667;0;5.116666667;0;5.116666667;0;;
22.07.2017 17:22;7.576666667;0;7.576666667;0;7.576666667;0;;
22.07.2017 17:23;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 17:24;7.116666667;0;7.116666667;0;7.116666667;0;;
22.07.2017 17:25;7.1;0;7.1;0;7.1;0;;
22.07.2017 17:26;6.626666667;0;6.626666667;0;6.626666667;0;;
22.07.2017 17:27;6.653333333;0;6.653333333;0;6.653333333;0;;
22.07.2017 17:28;6.663333333;0;6.663333333;0;6.663333333;0;;
22.07.2017 17:29;6.626666667;0;6.626666667;0;6.626666667;0;;
22.07.2017 17:30;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 17:31;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 17:32;6.373333333;0;6.373333333;0;6.373333333;0;;
22.07.2017 17:33;6.376666667;0;6.376666667;0;6.376666667;0;;
22.07.2017 17:34;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 17:35;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 17:36;6.41;0;6.41;0;6.41;0;;
22.07.2017 17:37;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 17:38;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 17:39;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 17:40;6.39;0;6.39;0;6.39;0;;
22.07.2017 17:41;6.4;0;6.4;0;6.4;0;;
22.07.2017 17:42;6.39;0;6.39;0;6.39;0;;
22.07.2017 17:43;6.41;0;6.41;0;6.41;0;;
22.07.2017 17:44;6.383333333;0;6.383333333;0;6.383333333;0;;
22.07.2017 17:45;6.373333333;0;6.373333333;0;6.373333333;0;;
22.07.2017 17:46;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 17:47;6.4;0;6.4;0;6.4;0;;
22.07.2017 17:48;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 17:49;6.413333333;0;6.413333333;0;6.413333333;0;;
22.07.2017 17:50;7.613333333;0;7.613333333;0;7.613333333;0;;
22.07.2017 17:51;7.586666667;0;7.586666667;0;7.586666667;0;;
22.07.2017 17:52;7.6;0;7.6;0;7.6;0;;
22.07.2017 17:53;7.576666667;0;7.576666667;0;7.576666667;0;;
22.07.2017 17:54;7.116666667;0;7.116666667;0;7.116666667;0;;
22.07.2017 17:55;7.103333333;0;7.103333333;0;7.103333333;0;;
22.07.2017 17:56;7.11;0;7.11;0;7.11;0;;
22.07.2017 17:57;6.89;0;6.89;0;6.89;0;;
